offerId,优化前,第二轮前,当前,状态,原因,名称
ZS--4163377201,58,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Вьетнамский крем-бальзам Banna Baikang с медом для суставов и мышц  50 г
ZSGM01-2147111775,58,58,58,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Шляпа канотье светло-бежевая с белой лентой  целлюлоза  размер 56-58
1904201773-HwFW,59,66,63,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Светодиодная лента для холодильника Homa W27-106  запасная деталь
GYS-fq6f2z-3057497584,59,77,73,ACTUAL,MAIN|ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Заводная игрушка D19FFE2F4D металлический сплав бежевая 7 см
GYS-fq6f2z-3057497893,59,59,59,UPDATING,MAIN|ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|TITLE_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Заводная игрушка на колесиках из металлического сплава  голубая  7 см
jz-260624fwg3-4736604207-01,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер белая 25 г 260 м 4 мотка
jz-260624fwg3-4736604207-02,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер светло-розового цвета  4 мотка по 260 м
jz-260624fwg3-4736604207-03,59,66,69,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер светло-серая  4 мотка  25 г  260 м
jz-260624fwg3-4736604207-04,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер однотонная голубая  4 мотка по 25 г  260 м
jz-260624fwg3-4736604207-07,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер горчичного цвета  4 мотка  25 г  260 м
jz-260624fwg3-4736604207-08,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер  дымчато-серая  4 мотка  25 г  260 м
jz-260624fwg3-4736604207-09,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер светло-голубого цвета  4 мотка  25 г  260 м
jz-260624fwg3-4736604207-1,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер белого цвета  25 г / 260 м  4 мотка
jz-260624fwg3-4736604207-10,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер горчично-жёлтый 25 г 260 м 4 мотка
jz-260624fwg3-4736604207-11,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер пудрово-розовая 4 мотка 25 г 260 м для ручного вязания
jz-260624fwg3-4736604207-16,59,66,69,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер 260 м  25 г  4 мотка  карамельная
jz-260624fwg3-4736604207-18,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер однотонная бордовая  4 мотка по 25 г
jz-260624fwg3-4736604207-19,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер однотонная 25 г  260 м  малиново-красный  4 мотка
jz-260624fwg3-4736604207-20,59,79,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер однотонная  4 мотка  25 г  260 м  тёмно-зелёная
jz-260624fwg3-4736604207-21,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер для ручного вязания  черный  4 мотка
jz-260624fwg3-4736604207-22,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер 25 г  260 м  4 мотка  цвет королевский синий
jz-260624fwg3-4736604207-23,59,67,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер небесно-голубой однотонная  4 мотка по 25 г
jz-260624fwg3-4736604207-24,59,69,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер для ручного вязания  хаки  4 мотка по 25 г
jz-260624fwg3-4736604207-25,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер однотонная телесно-розовая  25 г  260 м  4 мотка
jz-260624fwg3-4736604207-26,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер пудрово-розовый  4 мотка  25 г  260 м
jz-260624fwg3-4736604207-28,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер однотонная  4 мотка  цвет кофейный  25 г  260 м
jz-260624fwg3-4736604207-29,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа кид мохер светло-бежевая 4 мотка 25 г 260 м для ручного вязания
jz-260624fwg3-4736604207-30,59,59,59,UPDATING,PICTURE_COUNT|TITLE_LENGTH|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пряжа Кид мохер светло-фиолетового цвета  4 мотка  260 м
jz-260706zm80-3821232167,59,71,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Тарелка для Парижской кошки 320 мл фарфоровая 1 шт
jz-ydp9z9-3746808297,59,60,73,ACTUAL,ADDITIONAL|FILTERABLE|PICTURE_COUNT|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Очки карнавальные детские "Полицейский" черные
LZ-5wxmmp-4103324770,59,75,75,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Золотые подарочные коробки  набор 24 шт.  размер S  бумажные
1753226675-rfgt,60,61,61,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Интерактивная мягкая игрушка Дед Мороз  танцующий тверк
3230402678-vvcz,60,79,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Увлажнитель воздуха на батарею отопления  набор 2 шт  кремовый
jz-2607113a6c-1948964177,60,73,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка портфель MUNUKI из воловьей кожи зеленый лишайник
jz-2nf96y-3879939109,60,76,66,ACTUAL,MAIN|ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Чайный сервиз 2 предмета на 2 персоны  60 мл  керамика  темно-синий
jz-wfvstx-5705781356,60,60,61,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,
1886643347-jY5X,61,71,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сменная щетка для вертикального моющего пылесоса Roborock  темно-серая  1 шт
2438294197-rZKq,61,75,75,ACTUAL,MAIN|ADDITIONAL|FILTERABLE,Калибратор для овощей  фруктов и ягод  17 колец 30-110 мм  длина 11 см
jz-87g4td-842456998,61,74,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сантиметровая лента для шитья  1 5 м  черная  из экокожи
jz-93mo1m-4990554352,61,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пеногенератор с латунным корпусом М22*1.5 для минимоек Bort  Brait  Patriot  Champion
jz-bl4yse-4438643740,61,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Деревянные штампы для скрапбукинга  набор с аниме  Крейзи Шинчан  Sanrio  Chiikawa
jz-wfvstx-3742763055,61,77,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мешки-пылесборники для робота-пылесоса Dreame L40s Ultra / L50 Ultra  14 шт
LZ-00mkoz-4798335513,61,61,61,UPDATING,ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Органайзер для канцелярии qwert123  3 секции  бежево-серый
LZ01-3553028191,61,70,76,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Комплект аксессуаров для моющего пылесоса Mason M1170: валик из микрофибры и HEPA-фильтр
ZS260824eyf4-4585635569,61,61,61,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская с защитой ушей лавандово-розовая универсальный размер
Crecvk3TADlszIb,62,69,69,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Электромагнитный клапан КНКБ 24В для фильтра воды
GYS-8jlgyl-3962958799,62,72,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Озонатор-ионизатор воздуха 600 мг/ч для дома  12 Вт  белый
jz-260706zm80-4247366698,62,74,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Тарелка для Парижской кошки 160х100х130 мм  фарфор  1 шт.
jz-74no4j-2316573726,62,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Baby Three Cute Милый питомец  плюшевая игрушка-слепая коробка  голубой  15 см
jz-a5ffl0-4798321259,62,72,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Чайная пара фарфоровая «Парижские коты» 800 мл
jz-dh3dbz-4299241452,62,74,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Бутылочка-контейнер для хранения грудного молока  180 мл  полипропилен  прозрачная
LZ-3507467610,62,73,78,ACTUAL,ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,MAGICYOYO K2 металлический йо-йо для сна  голубой
manl71a0vwi0g5ftwyx6,62,66,75,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Подсумок тактический WOSPORT для ПНВ  кордура  чёрный
GYS-pun1uz-4716509932,63,63,63,UPDATING,FILTERABLE|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Перчатки автомобильные кожаные  1 пара  черные
jz-260811r2tt-2920980324,63,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Набор аксессуаров для робот-пылесоса Dreame D20 Pro  8 шт.
jz-2608158hj3-1662206339,63,68,68,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Пиробумага для фокусов 20х50 см  набор из 5 штук
jz-njhkb2-5114257976,63,73,73,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Электрогрелка для рук 2 в 1 с магнитным соединением  3 режима нагрева  Type-C
jz-ohz2j9-4290316851,63,61,61,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мягкая игрушка собака Корги в одежде  35 см  горчичный
NSDJB-BAI,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка Levany Baglory тоут на плечо молочно-белая из экокожи
NSDJB-HONG,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Levany Сумка тоут на плечо Baglory красный 21x30x13 см
NSDJB-HUI,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка тоут Levany Baglory на плечо  средне-серый
NSDJB-QIANLAN,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка тоут Levany Baglory на плечо светло-голубая
NSDJB-SHENLAN,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка тоут Levany Baglory на плечо  тёмно-синий
NSDJB-ZI,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Levany Сумка-тоут Baglory на плечо экокожа фиолетовая
ZS260824eyf4-4585634071,63,63,63,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская с защитой ушей  кремовый капучино
ZS260824eyf4-4585634839,63,63,63,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская зимняя с защитой ушей  абрикосово-желтый
ZS260824eyf4-4585635129,63,63,63,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская вязаная с защитой ушей молочно-белая
ZS260824eyf4-4585635231,63,63,63,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская утеплённая JZ-MT70EYER сине-серая
ZSGM01-3699719670,63,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Levany Сумка тоут на плечо Baglory черный
3047144527-x0lH,64,64,74,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH,Клапан форсунки Delphi (мультипликатор) 28239294 Евро 3
GYS-nznb1s-3126524373,64,76,76,ACTUAL,MAIN|ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Уличный настенный светильник 12Вт IP65 черный E27
jz-260815h26t-2602076849,64,79,79,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE,Панно макраме на стену большое "Листья" 1 м в стиле бохо
jz-260815h26t-2602102123,64,79,79,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE,Панно макраме на стену "Листья"  100 см  серый хлопок  бохо
jz-260816r5ld-2597174480,64,79,79,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE,Макраме панно на стену в стиле бохо из бука
LZ-3153037662,64,67,73,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Стразы XIRIUS 2088 Crystal  700 шт.  8+8 граней
ZS260824eyf4-3298531580,64,64,64,UPDATING,FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женская с защитой ушей  хаки
ZS260824eyf4-4585633286,64,64,64,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская утеплённая с защитой ушей  цвет хаки
ZS260824eyf4-4585633327,64,64,64,UPDATING,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женская с защитой ушей красная JZ-MT70EYER
2640119112-FfXf,65,73,77,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Бутылка для воды спортивная 2500 мл с венчиком и мерной шкалой
3196674550-eG2t,65,71,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Калейдоскоп детский из фанеры  развивающая игрушка для творчества и наблюдений
LZ01-3842879737,65,65,65,UPDATING,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Браслет для часов Jsbtsu из нержавеющей стали  21 мм
SLGDJC,65,65,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH,Скребок для стеклокерамики и индукции с лезвием  24 см
SLGDJJ,65,62,69,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH,Скребок для стеклокерамики и индукции с лезвием 11 см
ZS260824eyf4-3298531483,65,65,65,UPDATING,FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женская зимняя розовая с защитой ушей
ZS260824eyf4-3298531604,65,65,65,UPDATING,FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женская утепленная ярко-красная
ZS260824eyf4-3298531634,65,65,65,UPDATING,FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка женская чепчик бежевая универсальный размер
ZS260824eyf4-3298531686,65,65,65,UPDATING,FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женский светло-серый универсальный
ZSGM01-3868529716,65,78,78,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка женская Levany Baglory кросс-боди из экокожи черная
2134037126-UGo0,66,70,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Аксессуар для робота-пылесоса Midea VCR M7  13 шт
Crecvk3FPvrOMyO,66,77,77,ACTUAL,MAIN|ADDITIONAL|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Ремонтный комплект для стиральной машины W10324651  универсальные запчасти и аксессуары
jz-2608150cw2-5458803388,66,66,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский с капюшоном  разноцветный принт  универсальный размер
jz-2rqa92-2995799975,66,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Комплект аксессуаров для робота-пылесоса Dreame/Xiaomi D10 Plus  9 шт
jz-63ha0a-4583466896,66,66,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Музыкальный тренажер для бокса настенный с датчиком ударов  светящийся
